DestinationID,Name,State,Type,Popularity,BestTimeToVisit,Season,PopularityTier,AvgRating,ReviewCount,RatingStd,TextReviewCount,BudgetLevel,CompositeScore
542,Goa Beaches,Goa,Beach,8.682101749793983,Nov-Mar,Year-round,Popular,3.0,1.0,0.0,1.0,Moderate,1.4339904594173658
543,Jaipur City,Rajasthan,City,8.997155930746766,Oct-Mar,Year-round,Popular,4.0,1.0,0.0,1.0,Moderate,1.834935621960224
544,Kerala Backwaters,Kerala,Nature,8.517940732286046,Sep-Mar,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.0334979763648418
545,Leh Ladakh,Jammu and Kashmir,Adventure,7.661289356429886,Apr-Jun,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.42298386806929
546,Taj Mahal,Uttar Pradesh,Historical,8.99406731089834,Nov-Feb,Year-round,Popular,3.5,2.0,0.7071067811865476,2.0,Moderate,1.7565658885331281
547,Goa Beaches,Goa,Beach,8.645510418904573,Nov-Mar,Year-round,Popular,2.25,4.0,0.5,4.0,Moderate,1.4087679049869437
548,Jaipur City,Rajasthan,City,8.086168021757981,Oct-Mar,Year-round,Emerging,4.0,2.0,0.0,2.0,Budget,1.9538421906657069
549,Kerala Backwaters,Kerala,Nature,9.251772000884309,Sep-Mar,Year-round,Top Attraction,3.0,1.0,0.0,1.0,Premium,1.4356994701706367
550,Leh Ladakh,Jammu and Kashmir,Adventure,8.747376070548807,Apr-Jun,Year-round,Popular,3.5,0.0,,,Moderate,1.4262421282116466
551,Taj Mahal,Uttar Pradesh,Historical,8.374491709395679,Nov-Feb,Year-round,Emerging,1.6666666666666667,3.0,0.5773502691896257,3.0,Budget,1.107678450130821
552,Goa Beaches,Goa,Beach,8.564998979974378,Nov-Mar,Year-round,Popular,4.0,1.0,0.0,1.0,Moderate,1.8336391511079069
553,Jaipur City,Rajasthan,City,9.40131781831434,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.428203953454943
554,Kerala Backwaters,Kerala,Nature,9.025943210875612,Sep-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.427077829632627
555,Leh Ladakh,Jammu and Kashmir,Adventure,9.04217651721199,Apr-Jun,Year-round,Top Attraction,4.333333333333333,3.0,1.1547005383792515,3.0,Premium,2.1763481712209365
556,Taj Mahal,Uttar Pradesh,Historical,7.703776810764232,Nov-Feb,Year-round,Hidden Gem,1.0,2.0,0.0,2.0,Budget,0.7526950170327257
557,Goa Beaches,Goa,Beach,8.672185130404245,Nov-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.426016555391213
558,Jaipur City,Rajasthan,City,9.113897123897514,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4273416913716928
559,Kerala Backwaters,Kerala,Nature,8.65327152196819,Sep-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4259598145659047
560,Leh Ladakh,Jammu and Kashmir,Adventure,9.252519204291165,Apr-Jun,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4277575576128736
561,Taj Mahal,Uttar Pradesh,Historical,9.456850743680612,Nov-Feb,Year-round,Top Attraction,3.5,0.0,,,Premium,1.428370552231042
562,Goa Beaches,Goa,Beach,9.310527198750878,Nov-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4279315815962528
563,Jaipur City,Rajasthan,City,7.952541968997334,Oct-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4238576259069922
564,Kerala Backwaters,Kerala,Nature,8.870130228380821,Sep-Mar,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.6345545448531261
565,Leh Ladakh,Jammu and Kashmir,Adventure,8.47880343825541,Apr-Jun,Year-round,Emerging,2.5,2.0,2.1213203435596424,2.0,Budget,1.355020096915199
566,Taj Mahal,Uttar Pradesh,Historical,7.567818752588276,Nov-Feb,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.422703456257765
567,Goa Beaches,Goa,Beach,9.187761000514808,Nov-Mar,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.8355074371695281
568,Jaipur City,Rajasthan,City,8.248703528475824,Oct-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4247461105854275
569,Kerala Backwaters,Kerala,Nature,9.000157281763427,Sep-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4270004718452904
570,Leh Ladakh,Jammu and Kashmir,Adventure,7.748348707167752,Apr-Jun,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4232450461215034
571,Taj Mahal,Uttar Pradesh,Historical,9.193226492177772,Nov-Feb,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4275796794765334
572,Goa Beaches,Goa,Beach,8.29243960608129,Nov-Mar,Year-round,Emerging,2.0,1.0,0.0,1.0,Budget,1.0328214729862275
573,Jaipur City,Rajasthan,City,9.155604744108183,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4274668142323246
574,Kerala Backwaters,Kerala,Nature,7.553270853318885,Sep-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4226598125599568
575,Leh Ladakh,Jammu and Kashmir,Adventure,8.419067682490505,Apr-Jun,Year-round,Emerging,3.0,1.0,0.0,1.0,Budget,1.4332013572154554
576,Taj Mahal,Uttar Pradesh,Historical,8.450301921040447,Nov-Feb,Year-round,Emerging,5.0,1.0,0.0,1.0,Budget,2.233295059931105
577,Goa Beaches,Goa,Beach,8.207209291443316,Nov-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.42462162787433
578,Jaipur City,Rajasthan,City,8.205781816540815,Oct-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4246173454496225
579,Kerala Backwaters,Kerala,Nature,8.598752880266343,Sep-Mar,Year-round,Popular,3.0,1.0,0.0,1.0,Moderate,1.4337404128087827
580,Leh Ladakh,Jammu and Kashmir,Adventure,8.998305590476127,Apr-Jun,Year-round,Popular,3.5,0.0,,,Moderate,1.4269949167714284
581,Taj Mahal,Uttar Pradesh,Historical,9.01567151822585,Nov-Feb,Year-round,Popular,3.5,0.0,,,Moderate,1.4270470145546776
582,Goa Beaches,Goa,Beach,7.779308047020037,Nov-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4233379241410602
583,Jaipur City,Rajasthan,City,8.45671070203574,Oct-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4253701321061074
584,Kerala Backwaters,Kerala,Nature,7.877125609308293,Sep-Mar,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.0315755309959085
585,Leh Ladakh,Jammu and Kashmir,Adventure,8.937350084907646,Apr-Jun,Year-round,Popular,3.5,0.0,,,Moderate,1.426812050254723
586,Taj Mahal,Uttar Pradesh,Historical,7.569722658093775,Nov-Feb,Year-round,Hidden Gem,3.0,2.0,2.8284271247461903,2.0,Budget,1.5522928545747143
587,Goa Beaches,Goa,Beach,7.768523623167793,Nov-Mar,Year-round,Hidden Gem,2.0,3.0,1.0,3.0,Budget,1.2391938792054706
588,Jaipur City,Rajasthan,City,9.180141735009256,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4275404252050279
589,Kerala Backwaters,Kerala,Nature,9.427997305985516,Sep-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4282839919179566
590,Leh Ladakh,Jammu and Kashmir,Adventure,8.17109010854659,Apr-Jun,Year-round,Emerging,3.0,2.0,1.4142135623730951,2.0,Budget,1.554096956926073
591,Taj Mahal,Uttar Pradesh,Historical,8.148297385049217,Nov-Feb,Year-round,Emerging,3.5,0.0,,,Budget,1.4244448921551478
592,Goa Beaches,Goa,Beach,9.168100701200414,Nov-Mar,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.6354484562715849
593,Jaipur City,Rajasthan,City,9.468508271221934,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.428405524813666
594,Kerala Backwaters,Kerala,Nature,8.618563706489919,Sep-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.42585569111947
595,Leh Ladakh,Jammu and Kashmir,Adventure,9.446618127599066,Apr-Jun,Year-round,Top Attraction,2.0,1.0,0.0,1.0,Premium,1.036284008550781
596,Taj Mahal,Uttar Pradesh,Historical,7.865548979182885,Nov-Feb,Year-round,Hidden Gem,3.0,1.0,0.0,1.0,Budget,1.4315408011055324
597,Goa Beaches,Goa,Beach,7.735247906037738,Nov-Mar,Year-round,Hidden Gem,4.0,1.0,0.0,1.0,Budget,1.831149897886097
598,Jaipur City,Rajasthan,City,7.754720778868718,Oct-Mar,Year-round,Hidden Gem,3.2,5.0,1.6431676725154984,5.0,Budget,1.840792003105023
599,Kerala Backwaters,Kerala,Nature,9.463041121922352,Sep-Mar,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.6363332775337507
600,Leh Ladakh,Jammu and Kashmir,Adventure,9.390934664335951,Apr-Jun,Year-round,Top Attraction,2.5,2.0,0.7071067811865476,2.0,Premium,1.3577564905934407
601,Taj Mahal,Uttar Pradesh,Historical,7.679434820985951,Nov-Feb,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.423038304462958
602,Goa Beaches,Goa,Beach,8.330784565286411,Nov-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4249923536958593
603,Jaipur City,Rajasthan,City,8.51701771288866,Oct-Mar,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.6334952073066497
604,Kerala Backwaters,Kerala,Nature,9.298998286534964,Sep-Mar,Year-round,Top Attraction,5.0,1.0,0.0,1.0,Premium,2.2358411490275887
605,Leh Ladakh,Jammu and Kashmir,Adventure,9.015692413525752,Apr-Jun,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.6349912314085608
606,Taj Mahal,Uttar Pradesh,Historical,7.645870324298047,Nov-Feb,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4229376109728942
607,Goa Beaches,Goa,Beach,7.6520123514027665,Nov-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4229560370542085
608,Jaipur City,Rajasthan,City,8.443802951781302,Oct-Mar,Year-round,Emerging,2.0,2.0,1.4142135623730951,2.0,Budget,1.154915095455777
609,Kerala Backwaters,Kerala,Nature,8.29568641738167,Sep-Mar,Year-round,Emerging,3.0,2.0,1.4142135623730951,2.0,Budget,1.5544707458525782
610,Leh Ladakh,Jammu and Kashmir,Adventure,7.940660734256079,Apr-Jun,Year-round,Hidden Gem,3.0,1.0,0.0,1.0,Budget,1.4317661363707521
611,Taj Mahal,Uttar Pradesh,Historical,9.342123928378385,Nov-Feb,Year-round,Top Attraction,3.5,2.0,0.7071067811865476,2.0,Premium,1.7576100583855683
612,Goa Beaches,Goa,Beach,7.582948969365619,Nov-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4227488469080969
613,Jaipur City,Rajasthan,City,7.893422691754661,Oct-Mar,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.0316244222432476
614,Kerala Backwaters,Kerala,Nature,9.003574785226348,Sep-Mar,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.234954878523663
615,Leh Ladakh,Jammu and Kashmir,Adventure,8.810690633638737,Apr-Jun,Year-round,Popular,3.5,0.0,,,Moderate,1.4264320719009163
616,Taj Mahal,Uttar Pradesh,Historical,9.200376502061246,Nov-Feb,Year-round,Top Attraction,3.5,0.0,,,Premium,1.427601129506184
617,Goa Beaches,Goa,Beach,9.097017238917031,Nov-Mar,Year-round,Top Attraction,3.0,1.0,0.0,1.0,Premium,1.4352352058847349
618,Jaipur City,Rajasthan,City,8.39215366577806,Oct-Mar,Year-round,Emerging,1.0,1.0,0.0,1.0,Budget,0.6331206151653178
619,Kerala Backwaters,Kerala,Nature,9.4345443222489,Sep-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.428303632966747
620,Leh Ladakh,Jammu and Kashmir,Adventure,8.896288153040157,Apr-Jun,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.0346330186271042
621,Taj Mahal,Uttar Pradesh,Historical,7.820265199039039,Nov-Feb,Year-round,Hidden Gem,3.0,1.0,0.0,1.0,Budget,1.431404949765101
622,Goa Beaches,Goa,Beach,8.642272298087951,Nov-Mar,Year-round,Popular,3.0,1.0,0.0,1.0,Moderate,1.4338709710622477
623,Jaipur City,Rajasthan,City,7.809114532022525,Oct-Mar,Year-round,Hidden Gem,4.0,1.0,0.0,1.0,Budget,1.8313714977640512
624,Kerala Backwaters,Kerala,Nature,8.331131728498399,Sep-Mar,Year-round,Emerging,5.0,1.0,0.0,1.0,Budget,2.232937549353479
625,Leh Ladakh,Jammu and Kashmir,Adventure,8.352057126187718,Apr-Jun,Year-round,Emerging,3.5,2.0,0.7071067811865476,2.0,Budget,1.7546398579789961
626,Taj Mahal,Uttar Pradesh,Historical,7.64985755753062,Nov-Feb,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6308937268405755
627,Goa Beaches,Goa,Beach,7.949828337049644,Nov-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4238494850111492
628,Jaipur City,Rajasthan,City,9.28390783788805,Oct-Mar,Year-round,Top Attraction,5.0,1.0,0.0,1.0,Premium,2.235795877681648
629,Kerala Backwaters,Kerala,Nature,7.674024425319291,Sep-Mar,Year-round,Hidden Gem,2.3333333333333335,3.0,1.5275252316519465,3.0,Budget,1.3722437149452584
630,Leh Ladakh,Jammu and Kashmir,Adventure,9.26454156504302,Apr-Jun,Year-round,Top Attraction,2.5,2.0,0.7071067811865476,2.0,Premium,1.357377311295562
631,Taj Mahal,Uttar Pradesh,Historical,8.69173765365114,Nov-Feb,Year-round,Popular,3.5,0.0,,,Moderate,1.4260752129609535
632,Goa Beaches,Goa,Beach,7.876158566558553,Nov-Mar,Year-round,Hidden Gem,3.0,3.0,2.0,3.0,Budget,1.639516784035643
633,Jaipur City,Rajasthan,City,8.038341365095178,Oct-Mar,Year-round,Emerging,1.0,1.0,0.0,1.0,Budget,0.6320591782632692
634,Kerala Backwaters,Kerala,Nature,8.33060225072883,Sep-Mar,Year-round,Emerging,4.5,2.0,0.7071067811865476,2.0,Budget,2.154575493352619
635,Leh Ladakh,Jammu and Kashmir,Adventure,8.512680031670806,Apr-Jun,Year-round,Popular,2.5,2.0,0.7071067811865476,2.0,Moderate,1.3551217266954454
636,Taj Mahal,Uttar Pradesh,Historical,8.591103123657849,Nov-Feb,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.233717463538957
637,Goa Beaches,Goa,Beach,9.155871192324602,Nov-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.427467613576974
638,Jaipur City,Rajasthan,City,9.315119560288965,Oct-Mar,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.6358895128488505
639,Kerala Backwaters,Kerala,Nature,9.081925622089122,Sep-Mar,Year-round,Top Attraction,5.0,1.0,0.0,1.0,Premium,2.235189931034251
640,Leh Ladakh,Jammu and Kashmir,Adventure,8.009714714967838,Apr-Jun,Year-round,Hidden Gem,3.6666666666666665,3.0,2.3094010767585034,3.0,Budget,1.9065841191475374
641,Taj Mahal,Uttar Pradesh,Historical,8.559749376912812,Nov-Feb,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.633623402298722
642,Goa Beaches,Goa,Beach,9.304705550324336,Nov-Mar,Year-round,Top Attraction,2.0,1.0,0.0,1.0,Premium,1.0358582708189568
643,Jaipur City,Rajasthan,City,9.300321813290449,Oct-Mar,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.635845119607855
644,Kerala Backwaters,Kerala,Nature,9.189377296102892,Sep-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4275681318883089
645,Leh Ladakh,Jammu and Kashmir,Adventure,9.16102966115886,Apr-Jun,Year-round,Top Attraction,3.6666666666666665,3.0,0.5773502691896258,3.0,Premium,1.9100380639861105
646,Taj Mahal,Uttar Pradesh,Historical,8.90349451280123,Nov-Feb,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.6346546377063873
647,Goa Beaches,Goa,Beach,9.00875189802598,Nov-Mar,Year-round,Popular,4.0,1.0,0.0,1.0,Moderate,1.8349704098620616
648,Jaipur City,Rajasthan,City,8.771306422116705,Oct-Mar,Year-round,Popular,4.0,1.0,0.0,1.0,Moderate,1.834258073434334
649,Kerala Backwaters,Kerala,Nature,8.167683021047935,Sep-Mar,Year-round,Emerging,3.0,2.0,2.8284271247461903,2.0,Budget,1.5540867356635768
650,Leh Ladakh,Jammu and Kashmir,Adventure,8.204607883952981,Apr-Jun,Year-round,Emerging,2.0,2.0,1.4142135623730951,2.0,Budget,1.154197510252292
651,Taj Mahal,Uttar Pradesh,Historical,9.464391796425565,Nov-Feb,Year-round,Top Attraction,3.0,1.0,0.0,1.0,Premium,1.4363373295572606
652,Goa Beaches,Goa,Beach,7.956162812949001,Nov-Mar,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.0318126426068306
653,Jaipur City,Rajasthan,City,9.496920384788352,Oct-Mar,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.6364349153223487
654,Kerala Backwaters,Kerala,Nature,8.441880661939361,Sep-Mar,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.8332697961538018
655,Leh Ladakh,Jammu and Kashmir,Adventure,8.769705210150947,Apr-Jun,Year-round,Popular,3.5,0.0,,,Moderate,1.426309115630453
656,Taj Mahal,Uttar Pradesh,Historical,9.032216296013203,Nov-Feb,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.8350408030560232
657,Goa Beaches,Goa,Beach,9.350623282972432,Nov-Mar,Year-round,Top Attraction,3.0,2.0,1.4142135623730951,2.0,Premium,1.5576355564493505
658,Jaipur City,Rajasthan,City,9.008048228406723,Oct-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4270241446852203
659,Kerala Backwaters,Kerala,Nature,7.991928056209089,Sep-Mar,Year-round,Hidden Gem,5.0,1.0,0.0,1.0,Budget,2.231919938336611
660,Leh Ladakh,Jammu and Kashmir,Adventure,7.923387964302513,Apr-Jun,Year-round,Hidden Gem,4.0,1.0,0.0,1.0,Budget,1.8317143180608912
661,Taj Mahal,Uttar Pradesh,Historical,9.349513600175449,Nov-Feb,Year-round,Top Attraction,2.0,1.0,0.0,1.0,Premium,1.03599269496851
662,Goa Beaches,Goa,Beach,7.848867269009221,Nov-Mar,Year-round,Hidden Gem,4.0,1.0,0.0,1.0,Budget,1.8314907559750113
663,Jaipur City,Rajasthan,City,8.822604311521562,Oct-Mar,Year-round,Popular,3.5,2.0,2.1213203435596424,2.0,Moderate,1.7560514995349978
664,Kerala Backwaters,Kerala,Nature,7.975932402561909,Sep-Mar,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6318719513756693
665,Leh Ladakh,Jammu and Kashmir,Adventure,8.175473128767925,Apr-Jun,Year-round,Emerging,5.0,1.0,0.0,1.0,Budget,2.2324705735542874
666,Taj Mahal,Uttar Pradesh,Historical,8.535347955383795,Nov-Feb,Year-round,Popular,4.0,1.0,0.0,1.0,Moderate,1.833550198034135
667,Goa Beaches,Goa,Beach,7.97016084501826,Nov-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4239104825350548
668,Jaipur City,Rajasthan,City,7.593849734423116,Oct-Mar,Year-round,Hidden Gem,3.0,1.0,0.0,1.0,Budget,1.430725703371253
669,Kerala Backwaters,Kerala,Nature,7.840622429583862,Sep-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4235218672887517
670,Leh Ladakh,Jammu and Kashmir,Adventure,7.809939225539317,Apr-Jun,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.423429817676618
671,Taj Mahal,Uttar Pradesh,Historical,9.406991630850325,Nov-Feb,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.8361651290605348
672,Goa Beaches,Goa,Beach,7.687336809771084,Nov-Mar,Year-round,Hidden Gem,4.0,1.0,0.0,1.0,Budget,1.831006164597297
673,Jaipur City,Rajasthan,City,7.818407810021514,Oct-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4234552234300646
674,Kerala Backwaters,Kerala,Nature,8.000500722385876,Sep-Mar,Year-round,Hidden Gem,5.0,1.0,0.0,1.0,Budget,2.2319456563351414
675,Leh Ladakh,Jammu and Kashmir,Adventure,8.944718004457487,Apr-Jun,Year-round,Popular,3.5,0.0,,,Moderate,1.4268341540133727
676,Taj Mahal,Uttar Pradesh,Historical,9.263552559071387,Nov-Feb,Year-round,Top Attraction,3.0,2.0,0.0,2.0,Premium,1.5573743442776473
677,Goa Beaches,Goa,Beach,8.565346616052354,Nov-Mar,Year-round,Popular,2.5,2.0,0.7071067811865476,2.0,Moderate,1.35527972644859
678,Jaipur City,Rajasthan,City,8.104480470792156,Oct-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4243134414123766
679,Kerala Backwaters,Kerala,Nature,7.841584036663998,Sep-Mar,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.0314689062779756
680,Leh Ladakh,Jammu and Kashmir,Adventure,9.159638354049664,Apr-Jun,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4274789150621492
681,Taj Mahal,Uttar Pradesh,Historical,8.748130652752925,Nov-Feb,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.0341885461262423
682,Goa Beaches,Goa,Beach,8.57790096253945,Nov-Mar,Year-round,Popular,3.3333333333333335,3.0,1.5275252316519468,3.0,Moderate,1.774955344556919
683,Jaipur City,Rajasthan,City,8.419040819940108,Oct-Mar,Year-round,Emerging,2.0,1.0,0.0,1.0,Budget,1.033201276627804
684,Kerala Backwaters,Kerala,Nature,9.465996074743892,Sep-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4283979882242317
685,Leh Ladakh,Jammu and Kashmir,Adventure,7.598827165312162,Apr-Jun,Year-round,Hidden Gem,5.0,1.0,0.0,1.0,Budget,2.23074063566392
686,Taj Mahal,Uttar Pradesh,Historical,8.260858751837267,Nov-Feb,Year-round,Emerging,2.0,1.0,0.0,1.0,Budget,1.0327267304234955
687,Goa Beaches,Goa,Beach,8.036441481700162,Nov-Mar,Year-round,Emerging,2.5,2.0,2.1213203435596424,2.0,Budget,1.3536930110455334
688,Jaipur City,Rajasthan,City,8.056619012437265,Oct-Mar,Year-round,Emerging,3.0,1.0,0.0,1.0,Budget,1.4321140112052957
689,Kerala Backwaters,Kerala,Nature,8.133852314473286,Sep-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.42440155694342
690,Leh Ladakh,Jammu and Kashmir,Adventure,8.195260134545546,Apr-Jun,Year-round,Emerging,1.0,1.0,0.0,1.0,Budget,0.6325299345716203
691,Taj Mahal,Uttar Pradesh,Historical,8.887068416502617,Nov-Feb,Year-round,Popular,3.5,0.0,,,Moderate,1.426661205249508
692,Goa Beaches,Goa,Beach,8.822980009436904,Nov-Mar,Year-round,Popular,3.5,2.0,2.1213203435596424,2.0,Moderate,1.7560526266287437
693,Jaipur City,Rajasthan,City,8.397475308756675,Oct-Mar,Year-round,Emerging,3.3333333333333335,3.0,1.5275252316519468,3.0,Budget,1.7744140675955709
694,Kerala Backwaters,Kerala,Nature,9.22776324553234,Sep-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4276832897365972
695,Leh Ladakh,Jammu and Kashmir,Adventure,9.288646088702306,Apr-Jun,Year-round,Top Attraction,4.5,2.0,0.7071067811865476,2.0,Premium,2.1574496248665396
696,Taj Mahal,Uttar Pradesh,Historical,8.627961321716496,Nov-Feb,Year-round,Popular,4.5,2.0,0.7071067811865476,2.0,Moderate,2.155467570565582
697,Goa Beaches,Goa,Beach,8.419227436314172,Nov-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4252576823089427
698,Jaipur City,Rajasthan,City,8.305889899010864,Oct-Mar,Year-round,Emerging,3.0,2.0,1.4142135623730951,2.0,Budget,1.5545013562974657
699,Kerala Backwaters,Kerala,Nature,7.6569626144692755,Sep-Mar,Year-round,Hidden Gem,2.3333333333333335,3.0,1.5275252316519468,3.0,Budget,1.3721925295127084
700,Leh Ladakh,Jammu and Kashmir,Adventure,8.87865289903948,Apr-Jun,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.6345801128651021
701,Taj Mahal,Uttar Pradesh,Historical,8.814028636189173,Nov-Feb,Year-round,Popular,2.5,2.0,0.7071067811865476,2.0,Moderate,1.3560257725090004
702,Goa Beaches,Goa,Beach,9.111768717459087,Nov-Mar,Year-round,Top Attraction,4.5,2.0,0.7071067811865476,2.0,Premium,2.15691899275281
703,Jaipur City,Rajasthan,City,8.56369804176352,Oct-Mar,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.233635248293274
704,Kerala Backwaters,Kerala,Nature,7.917510991611324,Sep-Mar,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6316966871428176
705,Leh Ladakh,Jammu and Kashmir,Adventure,8.371945150547274,Apr-Jun,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.8330599896196256
706,Taj Mahal,Uttar Pradesh,Historical,9.023746389658204,Nov-Feb,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4270712391689748
707,Goa Beaches,Goa,Beach,8.629118750166763,Nov-Mar,Year-round,Popular,4.5,2.0,0.7071067811865476,2.0,Moderate,2.155471042850933
708,Jaipur City,Rajasthan,City,8.844219597824981,Oct-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.426532658793475
709,Kerala Backwaters,Kerala,Nature,9.155527396194914,Sep-Mar,Year-round,Top Attraction,4.0,2.0,1.4142135623730951,2.0,Premium,1.9570502687890177
710,Leh Ladakh,Jammu and Kashmir,Adventure,9.03152474709979,Apr-Jun,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4270945742412995
711,Taj Mahal,Uttar Pradesh,Historical,8.636551596129936,Nov-Feb,Year-round,Popular,2.5,2.0,2.1213203435596424,2.0,Moderate,1.3554933413888228
712,Goa Beaches,Goa,Beach,8.810464389396717,Nov-Mar,Year-round,Popular,2.5,2.0,0.7071067811865476,2.0,Moderate,1.356015079768623
713,Jaipur City,Rajasthan,City,8.24455368678293,Oct-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.424733661060349
714,Kerala Backwaters,Kerala,Nature,8.655670235424626,Sep-Mar,Year-round,Popular,4.0,1.0,0.0,1.0,Moderate,1.8339111648742576
715,Leh Ladakh,Jammu and Kashmir,Adventure,8.402277983035928,Apr-Jun,Year-round,Emerging,2.0,1.0,0.0,1.0,Budget,1.0331509881170915
716,Taj Mahal,Uttar Pradesh,Historical,8.878654587888997,Nov-Feb,Year-round,Popular,3.5,0.0,,,Moderate,1.4266359637636672
717,Goa Beaches,Goa,Beach,8.367306496099209,Nov-Mar,Year-round,Emerging,5.0,2.0,0.0,2.0,Budget,2.3546856060887307
718,Jaipur City,Rajasthan,City,9.203460228257162,Oct-Mar,Year-round,Top Attraction,5.0,2.0,0.0,2.0,Premium,2.3571940672852043
719,Kerala Backwaters,Kerala,Nature,8.603678777019319,Sep-Mar,Year-round,Popular,4.0,1.0,0.0,1.0,Moderate,1.8337551904990417
720,Leh Ladakh,Jammu and Kashmir,Adventure,8.034817273030939,Apr-Jun,Year-round,Emerging,2.0,1.0,0.0,1.0,Budget,1.0320486059870764
721,Taj Mahal,Uttar Pradesh,Historical,8.931632119904084,Nov-Feb,Year-round,Popular,3.5,0.0,,,Moderate,1.4267948963597124
722,Goa Beaches,Goa,Beach,9.389779698220083,Nov-Mar,Year-round,Top Attraction,5.0,1.0,0.0,1.0,Premium,2.236113493262644
